600587,  新华医疗,2002/9/27,40642.81,36961.89,ss
600588,  用友网络,2001/5/18,146429.34,140688.14,ss
600589,  广东榕泰,2001/6/12,70530.58,60173,ss
600590,  泰豪科技,2002/7/3,66696.06,50200.57,ss
600592,  龙溪股份,2002/8/5,39955.36,36955.36,ss
600593,  大连圣亚,2002/7/11,9200,9200,ss
600594,  益佰制药,2004/3/23,79192.74,78235.82,ss
600595,  中孚实业,2002/6/26,174154.04,151487.38,ss
600596,  新安股份,2001/9/6,67918.46,67918.46,ss
600597,  光明乳业,2002/8/28,123063.67,122430.2,ss
600598,  北大荒,2002/3/29,177767.99,177767.99,ss
600599,  熊猫金控,2001/8/28,16600,12600,ss
600600,  青岛啤酒,1993/8/27,135098.28,135098.28,ss
600601,  方正科技,1990/12/19,219489.12,219489.12,ss
600602,  仪电电子,1990/12/19,132683.51,117294.31,ss
600603,  *ST兴业,1992/1/13,19464.19,19464.19,ss
600604,  市北高新,1992/3/27,76029.71,56644.92,ss
600605,  汇通能源,1992/3/27,14734.46,14734.46,ss
600606,  绿地控股,1992/3/27,1216815.44,51832.01,ss
600608,  *ST沪科,1992/3/27,32886.14,31837.14,ss
600609,  金杯汽车,1992/7/24,109266.71,109266.71,ss
600610,  中毅达,1992/8/5,107127.46,65109.46,ss
600611,  大众交通,1992/8/7,157608.19,157608.19,ss
600612,  老凤祥,1992/8/14,52311.78,52311.78,ss
600613,  神奇制药,1992/8/20,53407.16,23198.18,ss
600614,  鼎立股份,1992/8/28,175277.38,135405.53,ss
600615,  丰华股份,1992/9/10,18802.05,18762.45,ss
600616,  金枫酒业,1992/9/29,51461.92,48803.76,ss
600617,  国新能源,1992/10/13,108466.37,33523.12,ss
600618,  氯碱化工,1992/11/13,115640,115640,ss
600619,  海立股份,1992/11/13,86631.07,66774.41,ss
600620,  天宸股份,1992/11/17,45778.47,45778.47,ss
600621,  华鑫股份,1992/12/2,52408.24,52408.24,ss
600622,  嘉宝集团,1992/12/3,68260.6,51430.38,ss
600623,  双钱股份,1992/12/4,211743.09,88946.77,ss
600624,  复旦复华,1993/1/5,52670.15,44870.15,ss
600626,  申达股份,1993/1/7,71024.28,71024.28,ss
600628,  新世界,1993/1/9,53179.93,53179.93,ss
600629,  华建集团,1993/2/9,35906.02,34799.98,ss
600630,  龙头股份,1993/2/9,42486.16,42486.16,ss
600633,  浙报传媒,1993/3/4,118828.76,113407.18,ss
600634,  中技控股,1993/3/4,57573.21,39797.87,ss
600635,  大众公用,1993/3/4,246730.47,246730.47,ss
600636,  三爱富,1993/3/16,44694.19,38195.06,ss
600637,  东方明珠,1993/3/16,262653.86,215843.6,ss
600638,  新黄浦,1993/3/26,56116.4,56116.4,ss
600639,  浦东金桥,1993/3/26,112241.29,92882.5,ss
600640,  号百控股,1993/4/7,53536.45,53536.45,ss
600641,  万业企业,1993/4/7,80615.87,80615.87,ss
600642,  申能股份,1993/4/16,455203.83,455203.83,ss
600643,  爱建集团,1993/4/26,143713.98,143402.79,ss
600644,  乐山电力,1993/4/26,53840.07,32648.01,ss
600645,  中源协和,1993/5/4,38609.13,32878.21,ss
600647,  同达创业,1993/5/4,13914.36,13914.36,ss
600648,  外高桥,1993/5/4,113534.91,113534.91,ss
600649,  城投控股,1993/5/18,298752.35,298752.35,ss
600650,  锦江投资,1993/6/7,55161.01,55161.01,ss
600651,  飞乐音响,1986/9/26,98522,76862.19,ss
600652,  游久游戏,1990/12/19,83270.35,61667.44,ss
600653,  申华控股,1990/12/19,194638.03,174638.03,ss
600654,  中安消,1990/12/19,128302.1,75504.32,ss
600655,  豫园商城,1992/9/2,143732.2,143732.2,ss
600657,  信达地产,1993/5/24,152426.04,152426.04,ss
600658,  电子城,1993/5/24,58009.74,58009.74,ss
600660,  福耀玻璃,1993/6/10,250861.75,250861.75,ss
600661,  新南洋,1993/6/14,25907.65,18140.01,ss
600662,  强生控股,1993/6/14,105336.22,105336.22,ss
600663,  陆家嘴,1993/6/28,186768.4,186768.4,ss
600664,  哈药股份,1993/6/29,249272.83,249272.83,ss
600665,  天地源,1993/7/9,86412.25,86412.25,ss
600666,  奥瑞德,1993/7/12,76707.89,29014.63,ss
600667,  太极实业,1993/7/28,119127.43,119127.43,ss
600668,  尖峰集团,1993/7/28,34408.38,34408.38,ss
600671,  天目药业,1993/8/23,12177.89,12172.05,ss
600673,  东阳光科,1993/9/17,246887.39,245741.62,ss
600674,  川投能源,1993/9/24,440214.05,440214.05,ss
600675,  *ST中企,1993/9/24,186705.94,186705.94,ss
600676,  交运股份,1993/9/28,86237.39,86237.39,ss
600677,  航天通信,1993/9/28,52179.17,39837.69,ss
600678,  四川金顶,1993/10/8,34899,34899,ss
600679,  上海凤凰,1993/10/8,40219.89,35361.97,ss
600680,  上海普天,1993/10/18,38222.53,38222.53,ss
600681,  万鸿集团,1993/10/18,96415.75,24802.7,ss
600682,  南京新百,1993/10/18,82801.63,71619.04,ss
600683,  京投银泰,1993/10/25,74077.76,74077.76,ss
600684,  珠江实业,1993/10/28,71121.73,71121.73,ss
600685,  中船防务,1993/10/28,141350.64,114140.71,ss
600686,  金龙汽车,1993/11/8,60673.85,44259.71,ss
600687,  刚泰控股,1993/11/8,148871.53,107853.94,ss
600688,  上海石化,1993/11/8,1080000,642000,ss
600689,  上海三毛,1993/11/8,20099.13,20099.13,ss
600690,  青岛海尔,1993/11/19,610510.39,549141.67,ss
600691,  *ST阳化,1993/11/19,175678.69,175639.09,ss
600692,  亚通股份,1993/11/19,35176.41,25501.05,ss
600693,  东百集团,1993/11/22,44911.46,34241.72,ss
600694,  大商股份,1993/11/22,29371.87,29371.87,ss
600695,  绿庭投资,1993/11/22,71113.21,71113.21,ss
600696,  匹凸匹,1993/12/6,34056.56,34056.56,ss
600697,  欧亚集团,1993/12/6,15908.81,15515.6,ss
600698,  湖南天雁,1993/12/6,97181.74,66038.2,ss
600699,  均胜电子,1993/12/6,68936.98,63614.48,ss
600701,  工大高新,1996/5/28,49878.19,49878.19,ss
600702,  沱牌舍得,1996/5/24,33730,33730,ss
600703,  三安光电,1996/5/28,254901.56,237037.85,ss
600704,  物产中大,1996/6/6,220855.51,68599.76,ss
600705,  中航资本,1996/5/16,448816.29,373269.84,ss
600706,  曲江文旅,1996/5/16,17950.97,17790.87,ss
600707,  彩虹股份,1996/5/20,73675.77,73603.77,ss
600708,  光明地产,1996/6/6,131872,50838.27,ss
600710,  *ST常林,1996/7/1,64028.4,64028.4,ss
600711,  盛屯矿业,1996/5/31,149705.23,145674.73,ss
600712,  南宁百货,1996/6/26,54465.54,53772.91,ss
600713,  南京医药,1996/7/1,89742.56,69358.07,ss
600714,  金瑞矿业,1996/6/6,28817.63,27954.13,ss
600715,  文投控股,1996/7/1,82456.45,22425.6,ss
600716,  凤凰股份,1996/7/2,93606.06,74060.06,ss
600717,  天津港,1996/6/14,167476.91,167476.91,ss
600718,  东软集团,1996/6/18,124257.67,122759.42,ss
600719,  大连热电,1996/7/16,40459.96,40459.96,ss
600720,  祁连山,1996/7/16,77629.03,77616.27,ss
600721,  *ST百花,1996/6/26,24852.43,24852.43,ss
600722,  金牛化工,1996/6/26,68031.97,68031.97,ss
600723,  首商股份,1996/7/16,65840.76,65806.96,ss
600724,  宁波富达,1996/7/16,144524.11,144494.27,ss
600725,  云维股份,1996/7/2,61623.5,61623.5,ss
600726,  华电能源,1996/7/1,196667.52,196667.52,ss
600727,  鲁北化工,1996/7/2,35098.66,35092.66,ss
600728,  佳都科技,1996/7/16,58829.78,40070.19,ss
600729,  重庆百货,1996/7/2,40652.85,37231.14,ss
600730,  中国高科,1996/7/26,58665.6,58665.6,ss
600731,  湖南海利,1996/8/2,32731.41,25565.31,ss
600732,  *ST新梅,1996/8/16,44638.31,44638.31,ss
600733,  S前锋,1996/8/16,19758.6,7560,ss
600734,  实达集团,1996/8/8,35155.84,35110.84,ss
600735,  新华锦,1996/7/26,37599.23,37599.23,ss
600736,  苏州高新,1996/8/15,119429.29,105788.16,ss
600737,  中粮屯河,1996/7/31,205187.62,132266.35,ss
600738,  兰州民百,1996/8/2,36886.76,36819.86,ss
600739,  辽宁成大,1996/8/19,152970.98,136470.98,ss
600740,  山西焦化,1996/8/8,76570,65683.28,ss
600741,  华域汽车,1996/8/26,315272.4,258320.02,ss
600742,  一汽富维,1996/8/26,21152.34,21152.34,ss
600743,  华远地产,1996/9/9,181766.1,181766.1,ss
600744,  华银电力,1996/9/5,178112.43,47438.45,ss
600745,  中茵股份,1996/8/28,48332.04,48332.04,ss
600746,  江苏索普,1996/9/18,30642.15,30466.09,ss
600747,  大连控股,1996/9/16,146432.84,106432.84,ss
600748,  上实发展,1996/9/25,141889.45,108337.09,ss
600749,  西藏旅游,1996/10/15,18913.79,18913.79,ss
600750,  江中药业,1996/9/23,30000,30000,ss
600751,  天海投资,1996/9/9,289933.78,211897.09,ss
600753,  东方银星,1996/9/27,12800,12800,ss
600754,  锦江股份,1996/10/11,80451.77,60324.07,ss
600755,  厦门国贸,1996/10/3,166447,166447,ss
600756,  浪潮软件,1996/9/23,32409.88,27874.73,ss
600757,  长江传媒,1996/10/3,121365.03,121349.71,ss
600758,  红阳能源,1996/10/29,134087.93,11505.03,ss
600759,  洲际油气,1996/10/8,226350.75,158082.93,ss
600760,  中航黑豹,1996/10/11,34494.51,34494.51,ss
600761,  安徽合力,1996/10/9,61681.73,61681.73,ss
600763,  通策医疗,1996/10/30,32064,32064,ss
600764,  中电广通,1996/11/4,32972.7,32972.7,ss
600765,  中航重机,1996/11/6,77800.32,77800.32,ss
600766,  园城黄金,1996/10/28,22422.68,22393.21,ss
600767,  运盛医疗,1996/11/15,34101.02,34091.02,ss
600768,  宁波富邦,1996/11/11,13374.72,13374.72,ss
600769,  祥龙电业,1996/11/1,37497.72,37497.72,ss
600770,  综艺股份,1996/11/20,130000,110460,ss
600771,  广誉远,1996/11/5,27780.84,24380.84,ss
600773,  西藏城投,1996/11/8,72921.37,69314.77,ss
600774,  汉商集团,1996/11/8,17457.54,17442.9,ss
600775,  南京熊猫,1996/11/18,91383.85,87462.28,ss
600776,  东方通信,1996/11/26,125600.01,125600.01,ss
600777,  新潮实业,1996/11/21,86003.05,62542.33,ss
600778,  友好集团,1996/12/3,31149.14,31108.67,ss
600779,  *ST水井,1996/12/6,48854.57,48854.57,ss
600780,  通宝能源,1996/12/5,114650.25,114650.25,ss
600781,  辅仁药业,1996/12/18,17759.29,17759.29,ss
600782,  新钢股份,1996/12/25,139344.81,139344.81,ss
600783,  鲁信创投,1996/12/25,74435.93,74435.93,ss
600784,  鲁银投资,1996/12/25,56817.78,49661.37,ss
600785,  新华百货,1997/1/8,22563.13,20743.13,ss
600787,  中储股份,1997/1/21,219980.1,185982.84,ss
600789,  鲁抗医药,1997/2/26,58157.55,58157.55,ss
600790,  轻纺城,1997/2/28,104699.35,104699.35,ss
600791,  京能置业,1997/1/30,45288,45231.37,ss
600792,  云煤能源,1997/1/23,98992.36,95202.89,ss
600793,  ST宜纸,1997/2/20,10530,10530,ss
600794,  保税科技,1997/3/6,119157.42,110277.42,ss
600795,  国电电力,1997/3/18,1965039.78,1965039.78,ss
600796,  钱江生化,1997/4/8,30140.21,30140.21,ss
600797,  浙大网新,1997/4/18,91404.33,82171.2,ss
600798,  宁波海运,1997/4/23,103085.09,103085.09,ss
600800,  天津磁卡,1993/12/6,61127.1,61031.1,ss
600801,  华新水泥,1994/1/3,149757.13,149757.13,ss
600802,  福建水泥,1994/1/3,38187.37,38187.37,ss
600803,  新奥股份,1994/1/3,98578.5,53951.91,ss
600804,  鹏博士,1994/1/3,140045.4,136111.77,ss
600805,  悦达投资,1994/1/3,85089.45,84925.33,ss
600806,  *ST昆机,1994/1/3,53108.11,53108.11,ss
600807,  天业股份,1994/1/3,88463.47,49216.96,ss
600808,  马钢股份,1994/1/6,770068.12,770068.12,ss
600809,  山西汾酒,1994/1/6,86584.83,86584.83,ss
600810,  神马股份,1994/1/6,44228,44228,ss
600811,  东方集团,1994/1/6,166680.54,166680.54,ss
600812,  华北制药,1994/1/14,163080.47,137857.76,ss
600814,  杭州解百,1994/1/14,71502.68,31038.3,ss
600815,  厦工股份,1994/1/28,95897,95897,ss
600816,  安信信托,1994/1/28,176988.98,113527.44,ss
600817,  ST宏盛,1994/1/28,16091.01,14791.49,ss
600818,  中路股份,1994/1/28,32144.79,32144.79,ss
600819,  耀皮玻璃,1994/1/28,93491.61,85997.26,ss
600820,  隧道股份,1994/1/28,314409.61,314409.61,ss
600821,  津劝业,1994/1/28,41626.82,41626.82,ss
600822,  上海物贸,1994/2/4,49597.29,49597.29,ss
600823,  世茂股份,1994/2/4,191386.14,176219.3,ss
600824,  益民集团,1994/2/4,105402.71,105402.71,ss
600825,  新华传媒,1994/2/4,104488.79,104488.79,ss
600826,  兰生股份,1994/2/4,42064.23,42064.23,ss
600827,  百联股份,1994/2/4,172249.58,172249.58,ss
600828,  茂业商业,1994/2/24,173198.25,56981.73,ss
600829,  人民同泰,1994/2/24,57988.86,57988.86,ss
600830,  香溢融通,1994/2/24,45432.27,45432.27,ss
600831,  广电网络,1994/2/24,56343.85,56343.85,ss
600833,  第一医药,1994/2/24,22308.63,22308.63,ss
600834,  申通地铁,1994/2/24,47738.19,47738.19,ss
600835,  上海机电,1994/2/24,102273.93,102273.93,ss
600836,  界龙实业,1994/2/24,33137.65,31356.34,ss
600837,  海通证券,1994/2/24,1150170,1150170,ss
600838,  上海九百,1994/2/24,40088.2,40088.2,ss
600839,  四川长虹,1994/3/11,461624.42,460999.78,ss
600841,  上柴股份,1994/3/11,86668.98,86668.98,ss
600843,  上工申贝,1994/3/11,54858.96,54858.96,ss
600844,  丹化科技,1994/3/11,77862.06,77862.06,ss
600845,  宝信软件,1994/3/11,39162.46,35124.76,ss
600846,  同济科技,1994/3/11,62476.15,62476.15,ss
600847,  万里股份,1994/3/24,15803.34,13421.39,ss
600848,  上海临港,1994/3/24,89517.21,39928.69,ss
600850,  华东电脑,1994/3/24,32174.49,32174.49,ss
600851,  海欣股份,1994/4/4,120705.67,120705.67,ss
600853,  龙建股份,1994/4/4,53680.77,53680.77,ss
600854,  春兰股份,1994/4/25,51945.85,51945.85,ss
600855,  航天长峰,1994/4/25,33161.74,33011.44,ss
600856,  中天能源,1994/4/25,56716.56,35392.69,ss
600857,  宁波中百,1994/4/25,22431.99,22431.99,ss
600858,  银座股份,1994/5/6,52006.66,51754.8,ss
600859,  王府井,1994/5/6,46276.81,46276.81,ss
600860,  京城股份,1994/5/6,42200,42200,ss
600861,  北京城乡,1994/5/20,31680.49,31680.49,ss
600862,  南通科技,1994/5/20,139304.91,63792.85,ss
600863,  内蒙华电,1994/5/20,580774.5,580774.5,ss
600864,  哈投股份,1994/8/9,54637.82,54637.82,ss
600865,  百大集团,1994/8/9,37624.03,37624.03,ss
600866,  星湖科技,1994/8/18,64539.35,55039.35,ss
600867,  通化东宝,1994/8/24,113583.11,113159.61,ss
600868,  梅雁吉祥,1994/9/12,189814.87,189814.87,ss
600869,  智慧能源,1995/2/6,208298.91,198008.67,ss
600870,  厦华电子,1995/2/28,52319.97,52319.97,ss
600871,  石化油服,1995/4/11,1414266.1,388333.33,ss
600872,  中炬高新,1995/1/24,79663.72,79663.72,ss
600873,  梅花生物,1995/2/17,310822.66,310822.66,ss
600874,  创业环保,1995/6/30,142722.84,142722.84,ss
600875,  东方电气,1995/10/10,233690.04,233690.04,ss
600876,  洛阳玻璃,1995/10/31,52676.69,50001.82,ss
600877,  中国嘉陵,1995/10/13,68728.2,68728.2,ss
600879,  航天电子,1995/11/15,103953.7,103953.7,ss
600880,  博瑞传播,1995/11/15,109333.21,73336.51,ss
600881,  亚泰集团,1995/11/15,259994.57,189473.21,ss
600882,  华联矿业,1995/12/6,39923.8,39923.8,ss
600883,  博闻科技,1995/12/8,23608.8,23608.8,ss
600884,  杉杉股份,1996/1/30,56138.25,41085.82,ss
600885,  宏发股份,1996/2/5,53197.25,53197.25,ss
600886,  国投电力,1996/1/18,678602.33,678602.33,ss
600887,  伊利股份,1996/3/12,606480.01,603336.92,ss
600888,  新疆众和,1996/2/15,64122.59,64122.59,ss
600889,  南京化纤,1996/3/8,30706.93,30706.93,ss
600890,  中房股份,1996/3/18,57919.49,57919.49,ss
600891,  秋林集团,1996/3/25,61758.58,32389.79,ss
600892,  宝诚股份,1996/3/15,13986.6,6289.94,ss
600893,  中航动力,1996/4/8,194871.88,136750.09,ss
600894,  广日股份,1996/3/28,85994.69,85994.69,ss
600895,  张江高科,1996/4/22,154868.96,154868.96,ss
600896,  中海海盛,1996/5/3,87328.66,58131.58,ss
600897,  厦门空港,1996/5/31,29781,29781,ss
600898,  三联商社,1996/4/18,25252.38,25252.38,ss
600900,  长江电力,2003/11/18,1650000,974594.15,ss
600917,  重庆燃气,2014/9/30,155600,15600,ss
600958,  东方证券,2015/3/23,528174.29,315866.35,ss
600959,  江苏有线,2015/4/28,298809.98,59700,ss
600960,  渤海活塞,2004/4/7,52471.94,51281.24,ss
600961,  株冶集团,2004/8/30,52745.79,52745.79,ss
600962,  国投中鲁,2004/6/22,26221,25402,ss
600963,  岳阳林纸,2004/5/25,104315.91,104315.91,ss
600965,  福成五丰,2004/7/13,81870.1,38005.47,ss
600966,  博汇纸业,2004/6/8,133684.43,133684.43,ss
600967,  北方创业,2004/5/18,82282.8,82282.8,ss
600969,  郴电国际,2004/4/8,26432.18,26432.18,ss
600970,  中材国际,2005/4/12,116950.53,109329.73,ss
600971,  恒源煤电,2004/8/17,100000.41,100000.41,ss
600973,  宝胜股份,2004/8/2,56579.28,41437.1,ss
600975,  新五丰,2004/6/9,32633.78,23436.01,ss
600976,  健民集团,2004/4/19,15339.86,15322.9,ss
600978,  宜华木业,2004/8/24,148287,148287,ss
600979,  广安爱众,2004/9/6,71789.21,71789.21,ss
600980,  北矿磁材,2004/5/12,15220.99,13000,ss
600981,  汇鸿集团,2004/6/30,224243.32,24185.46,ss
600982,  宁波热电,2004/7/6,74693,67613,ss
600983,  惠而浦,2004/7/27,76643.9,53280,ss
600984,  *ST建机,2004/7/7,63676.42,14155.6,ss
600985,  雷鸣科化,2004/4/28,26285.47,26285.47,ss
600986,  科达股份,2004/4/26,86888.64,33526.97,ss
600987,  航民股份,2004/8/9,63531,63531,ss
600988,  赤峰黄金,2004/4/14,71319.07,61034.2,ss
600990,  四创电子,2004/5/10,13670.2,13670.2,ss
600992,  贵绳股份,2004/5/14,24509,24509,ss
600993,  马应龙,2004/5/17,43105.39,43023.63,ss
600995,  文山电力,2004/6/15,47852.64,47852.64,ss
600997,  开滦股份,2004/6/2,123464,123464,ss
600998,  九州通,2010/11/2,164700.94,143040.99,ss
600999,  招商证券,2009/11/17,580813.55,480309.98,ss
601000,  唐山港,2010/7/5,224843.85,203035.15,ss
601001,  大同煤业,2006/6/23,167370,167370,ss
601002,  晋亿实业,2007/1/26,79269,73847,ss
601003,  柳钢股份,2007/2/27,256279.32,256279.32,ss
601005,  重庆钢铁,2007/2/28,443602.26,243984.1,ss
601006,  大秦铁路,2006/8/1,1486679.15,1486679.15,ss
601007,  金陵饭店,2007/4/6,30000,30000,ss
601008,  连云港,2007/4/26,101521.51,81163.51,ss
601009,  南京银行,2007/7/19,336595.55,296893.32,ss
601010,  文峰股份,2011/6/3,184800,184800,ss
601011,  宝泰隆,2011/3/9,136750,130874.56,ss
601012,  隆基股份,2012/4/11,177433.95,162111.26,ss
601015,  陕西黑猫,2014/11/5,62000,29600,ss
601016,  节能风电,2014/9/29,207778,81778,ss
601018,  宁波港,2010/9/28,1280000,1280000,ss
601021,  春秋航空,2015/1/21,80000,20000,ss
601028,  玉龙股份,2011/11/7,78623.78,78302.58,ss
601038,  一拖股份,2012/8/8,99590,99590,ss
601058,  赛轮金宇,2011/6/30,104269.87,100750.87,ss
601069,  西部黄金,2015/1/22,63600,18975,ss
601088,  中国神华,2007/10/9,1988962.05,1988962.05,ss
601098,  中南传媒,2010/10/28,179600,179600,ss
601099,  太平洋,2007/12/28,454421.09,431921.09,ss
601100,  恒立液压,2011/10/28,63000,63000,ss
601101,  昊华能源,2010/3/31,119999.83,119999.83,ss
601106,  中国一重,2010/2/9,653800,653800,ss
601107,  四川成渝,2009/7/27,305806,305806,ss
601111,  中国国航,2006/8/18,1308475.1,1308475.1,ss
601113,  华鼎股份,2011/5/9,83305,64000,ss
601116,  三江购物,2011/3/2,41075.88,41075.88,ss
601117,  中国化学,2010/1/7,493300,493300,ss
601118,  海南橡胶,2011/1/7,393117.16,393117.16,ss
601126,  四方股份,2010/12/31,81317.2,81317.2,ss
601137,  博威合金,2011/1/27,21500,21500,ss
601139,  深圳燃气,2009/12/25,217842.43,217842.43,ss
601155,  新城控股,2015/12/4,170806.48,53158.5,ss
601158,  重庆水务,2010/3/29,480000,480000,ss
601166,  兴业银行,2007/2/5,1905233.68,1905233.68,ss
601168,  西部矿业,2007/7/12,238300,238300,ss
601169,  北京银行,2007/9/19,1267222.97,1267222.97,ss
601177,  杭齿前进,2010/10/11,40006,40006,ss
601179,  中国西电,2010/1/28,512588.24,435700,ss
601186,  中国铁建,2008/3/10,1357954.15,1233754.15,ss
601188,  龙江交通,2010/3/19,131587.86,121320,ss
601198,  东兴证券,2015/2/26,250400,90400,ss
601199,  江南水务,2011/3/17,46760,46760,ss
601208,  东材科技,2011/5/20,61576,61576,ss
601211,  国泰君安,2015/6/26,762500,152500,ss
601216,  君正集团,2011/2/22,421900.87,368640,ss
601218,  吉鑫科技,2011/5/6,99176,99176,ss
601222,  林洋能源,2011/8/8,40660.16,35517.3,ss
601225,  陕西煤业,2014/1/28,1000000,271000,ss
601226,  华电重工,2014/12/11,115500,36750,ss
601231,  环旭电子,2012/2/20,217592.36,217592.36,ss
601233,  桐昆股份,2011/5/18,96360,96360,ss
601238,  广汽集团,2012/3/29,643502.01,643502.01,ss
601258,  庞大集团,2011/4/28,648011.34,648011.34,ss
601288,  农业银行,2010/7/15,32479411.7,32479411.7,ss
601311,  骆驼股份,2011/6/2,85163.58,84839.58,ss
601313,  江南嘉捷,2012/1/16,39718.24,39126.14,ss
601318,  中国平安,2007/3/1,1828024.14,1828024.14,ss
601328,  交通银行,2007/5/15,7426272.66,7426272.66,ss
601333,  广深铁路,2006/12/22,708353.7,708353.7,ss
601336,  新华保险,2011/12/16,311954.66,311954.66,ss
601339,  百隆东方,2012/6/12,150000,150000,ss
601368,  绿城水务,2015/6/12,73581.09,14700,ss
601369,  陕鼓动力,2010/4/28,163877.02,163877.02,ss
601377,  兴业证券,2010/10/13,669667.17,669667.17,ss
601388,  怡球资源,2012/4/23,53300,53300,ss
601390,  中国中铁,2007/12/3,2284430.15,2129990,ss
601398,  工商银行,2006/10/27,35640625.71,35640625.71,ss
601515,  东风股份,2012/2/16,111200,111200,ss
601518,  吉林高速,2010/3/19,121320,121320,ss
601519,  大智慧,2011/1/28,198770,198770,ss
601555,  东吴证券,2011/12/12,300000,259100,ss
601558,  华锐风电,2011/1/13,603060,219366,ss
601566,  九牧王,2011/5/30,57463.72,57463.72,ss
601567,  三星医疗,2011/6/15,119894.33,100812,ss
601579,  会稽山,2014/8/25,40000,24800,ss
601588,  北辰实业,2006/10/16,336702,336702,ss
601599,  鹿港科技,2011/5/27,44709.43,35143.8,ss
601600,  中国铝业,2007/4/30,1490379.82,1352448.79,ss
601601,  中国太保,2007/12/25,906200,906200,ss
601607,  上海医药,1994/3/24,268891.05,268882.89,ss
601608,  中信重工,2012/7/6,433941.93,411000,ss
601616,  广电电气,2011/2/1,93486.05,93486.05,ss
601618,  中国中冶,2009/9/21,1911000,1911000,ss
601628,  中国人寿,2007/1/9,2826470.5,2826470.5,ss
601633,  长城汽车,2011/9/28,912726.9,912726.9,ss
601636,  旗滨集团,2011/8/12,252529.45,247163.98,ss
601666,  平煤股份,2006/11/23,236116.5,236116.5,ss
601668,  中国建筑,2009/7/29,3000000,2990055.98,ss
601669,  中国电建,2011/10/18,1375463.35,330000,ss
601677,  明泰铝业,2011/9/19,48275.6,40770.24,ss
601678,  滨化股份,2010/2/23,99000,99000,ss
601688,  华泰证券,2010/2/26,716276.88,716276.88,ss
601689,  拓普集团,2015/3/19,64910,17070,ss
601699,  潞安环能,2006/9/22,299140.92,299140.92,ss
601700,  风范股份,2011/1/18,113324.7,112269.08,ss
601717,  郑煤机,2010/8/3,162112.2,162112.2,ss
601718,  际华集团,2010/8/16,385700,385700,ss
601727,  上海电气,2008/12/5,1282430.71,1282430.71,ss
601766,  中国中车,2008/8/18,2728875.83,2728875.83,ss
601777,  力帆股份,2010/11/25,125635.34,123663.34,ss
601788,  光大证券,2009/8/18,390669.88,341800,ss
601789,  宁波建工,2011/8/16,48804,48804,ss
601798,  蓝科高新,2011/6/22,35452.82,35452.82,ss
601799,  星宇股份,2011/2/1,23965,23965,ss
601800,  中国交建,2012/3/9,1617473.54,1617473.54,ss
601801,  皖新传媒,2010/1/18,91000,91000,ss
601808,  中海油服,2007/9/28,477159.2,477159.2,ss
601818,  光大银行,2010/8/18,4623655.95,4623655.95,ss
601857,  中国石油,2007/11/5,18302097.78,18302097.78,ss
601866,  中海集运,2007/12/12,1168312.5,1168312.5,ss
601872,  招商轮船,2006/12/1,529945.81,472092.18,ss
601877,  正泰电器,2010/1/21,131490.64,131490.64,ss
601880,  大连港,2010/12/6,560632,560632,ss
601886,  江河集团,2011/8/18,115405,115405,ss
601888,  中国国旅,2009/10/15,97623.78,97623.78,ss
601890,  亚星锚链,2010/12/28,95940,95940,ss
601898,  中煤能源,2008/2/1,1325866.34,1325866.34,ss
601899,  紫金矿业,2008/4/25,2157281.37,2157281.37,ss
601901,  方正证券,2011/8/10,823210.14,628985.05,ss
601908,  京运通,2011/9/8,199731.77,171954.05,ss
601918,  国投新集,2007/12/19,259054.18,259054.18,ss
601919,  中国远洋,2007/6/26,1021627.44,1021627.44,ss
601928,  凤凰传媒,2011/11/30,254490,254490,ss
601929,  吉视传媒,2012/2/23,311080.12,311080.12,ss
601933,  永辉超市,2010/12/15,406753.61,307160,ss
601939,  建设银行,2007/9/25,25001097.75,25001097.75,ss
601958,  金钼股份,2008/4/17,322660.44,322660.44,ss
601965,  中国汽研,2012/6/11,96117.99,96117.99,ss
601968,  宝钢包装,2015/6/11,83333.33,20833.33,ss
601969,  海南矿业,2014/12/9,186667,85867,ss
601985,  中国核电,2015/6/10,1556543,389100,ss
601988,  中国银行,2006/7/5,29438779.12,29438779.12,ss
601989,  中国重工,2009/12/16,1836166.51,1795785.55,ss
601991,  大唐发电,2006/12/20,1331003.76,1331003.76,ss
601992,  金隅股份,2011/3/1,533888.56,428119.31,ss
601996,  丰林集团,2011/9/29,46891.2,46891.2,ss
601998,  中信银行,2007/4/27,4893479.66,4678732.7,ss
601999,  出版传媒,2007/12/21,55091.47,55091.47,ss
603000,  人民网,2012/4/27,110569.11,110569.11,ss
603001,  奥康国际,2012/4/26,40098,40098,ss
603002,  宏昌电子,2012/5/18,60000,60000,ss
603003,  龙宇燃油,2012/8/17,20200,20200,ss
603005,  晶方科技,2014/2/10,22669.7,9963.91,ss
603006,  联明股份,2014/6/30,9625.88,3444,ss
603008,  喜临门,2012/7/17,31500,19827.19,ss
603009,  北特科技,2014/7/18,11004,3473.02,ss
603010,  万盛股份,2014/10/10,11563.27,4763.66,ss
603011,  合锻股份,2014/11/7,19825,9785,ss
603012,  创力集团,2015/3/20,31828,21191.7,ss
603015,  弘讯科技,2015/3/3,20010,8010,ss
603017,  中衡设计,2014/12/31,12234,5976.63,ss
603018,  设计股份,2014/10/13,10400,6293.29,ss
603019,  中科曙光,2014/11/6,30000,17936.54,ss
603020,  爱普股份,2015/3/25,16000,9673,ss
